Sample_ID	Concentration	Ratio_260_280	Ratio_260_230	Day	Sample_Well_ID	Sample_Plate_ID	Molecule	Host	Experiment_name	Treatment_name	Treatment_ID	Leaf_replicate	Psyllid_replicate	qPCR_Well_ID	qPCR_plate_ID
U7_T7	37.8	1.99	1.64	7	H1	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803590	803590	7	NA	O13	1
U7_T7	37.8	1.99	1.64	7	H1	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803590	803590	7	NA	O14	1
S4_T0	47.8	2.01	2.13	0	A2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	4	NA	B13	1
S4_T0	47.8	2.01	2.13	0	A2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	4	NA	B14	1
T4_T7	60.9	1.97	2.09	7	B2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	4	NA	D13	1
T4_T7	60.9	1.97	2.09	7	B2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	4	NA	D14	1
R6_T7	23.6	1.98	1.9	7	C2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	6	NA	F13	1
R6_T7	23.6	1.98	1.9	7	C2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	6	NA	F14	1
U4_T7	26.8	2.04	2.01	7	D2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803590	803590	4	NA	H13	1
U4_T7	26.8	2.04	2.01	7	D2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803590	803590	4	NA	H14	1
R1_T0	55.3	2.02	2.1	0	E2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	1	NA	J13	1
R1_T0	55.3	2.02	2.1	0	E2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	1	NA	J14	1
W4_T7	20	2.09	2.08	7	F2	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	NA	L13	1
W4_T7	20	2.09	2.08	7	F2	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	NA	L14	1
R8_T7	24.9	2.05	1.94	7	G2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	8	NA	N13	1
R8_T7	24.9	2.05	1.94	7	G2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	8	NA	N14	1
P6_T0	50	2.04	2.18	0	H2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	6	NA	P13	1
P6_T0	50	2.04	2.18	0	H2	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	6	NA	P14	1
T2_T0	66	2	1.93	0	A3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	2	NA	A15	1
T2_T0	66	2	1.93	0	A3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	2	NA	A16	1
U2_T0	39	1.94	1.51	0	B3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803590	803590	2	NA	C15	1
U2_T0	39	1.94	1.51	0	B3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803590	803590	2	NA	C16	1
R7_T7	31.4	1.98	1.69	7	C3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	7	NA	E15	1
R7_T7	31.4	1.98	1.69	7	C3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	7	NA	E16	1
T6_T0	20.8	2	2.03	0	D3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	6	NA	G15	1
T6_T0	20.8	2	2.03	0	D3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	6	NA	G16	1
T3_T0	36.7	2.03	2.06	0	E3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	3	NA	I15	1
T3_T0	36.7	2.03	2.06	0	E3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	3	NA	I16	1
Q4_T0	27.3	1.98	1.56	0	F3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803584	803584	4	NA	K15	1
Q4_T0	27.3	1.98	1.56	0	F3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803584	803584	4	NA	K16	1
Q3_T7	38.6	2.01	2.08	7	G3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803584	803584	3	NA	M15	1
Q3_T7	38.6	2.01	2.08	7	G3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803584	803584	3	NA	M16	1
T10_T7	32.9	2.03	2.15	7	H3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	10	NA	O15	1
T10_T7	32.9	2.03	2.15	7	H3	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	10	NA	O16	1
V9_T0	56.5	2.05	2.24	0	A4	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	NA	B15	1
V9_T0	56.5	2.05	2.24	0	A4	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	NA	B16	1
W5_T0	24.7	1.99	1.68	0	B4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	5	NA	D15	1
W5_T0	24.7	1.99	1.68	0	B4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	5	NA	D16	1
W10_T0	24.5	1.94	1.6	0	C4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	10	NA	F15	1
W10_T0	24.5	1.94	1.6	0	C4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	10	NA	F16	1
W8_T7	28.9	2.09	2.24	7	D4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	8	NA	H15	1
W8_T7	28.9	2.09	2.24	7	D4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	8	NA	H16	1
W4_T0	27.7	2.04	1.72	0	E4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	NA	J15	1
W4_T0	27.7	2.04	1.72	0	E4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	NA	J16	1
V10_T7	48.9	1.93	1.84	7	F4	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	NA	L15	1
V10_T7	48.9	1.93	1.84	7	F4	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	NA	L16	1
W3_T0	26.6	2.15	2.41	0	G4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	NA	N15	1
W3_T0	26.6	2.15	2.41	0	G4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	NA	N16	1
W1_T7	19.9	2.02	2.18	7	H4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	1	NA	P15	1
W1_T7	19.9	2.02	2.18	7	H4	2	cDNA	Citrus	Detached_leaf	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	1	NA	P16	1
S5_T0	30.5	2.01	2.42	0	A5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	5	NA	A17	1
S5_T0	30.5	2.01	2.42	0	A5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	5	NA	A18	1
V5_T7	24.8	2.03	2.15	7	B5	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	NA	C17	1
V5_T7	24.8	2.03	2.15	7	B5	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	NA	C18	1
P7_T0	48.2	2.03	2.35	0	C5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	7	NA	E17	1
P7_T0	48.2	2.03	2.35	0	C5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	7	NA	E18	1
P10_T0	35.5	2	1.75	0	D5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	10	NA	G17	1
P10_T0	35.5	2	1.75	0	D5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	10	NA	G18	1
P10_T7	33.3	2.06	2.32	7	E5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	10	NA	I17	1
P10_T7	33.3	2.06	2.32	7	E5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	10	NA	I18	1
S10_T0	32.5	1.99	1.85	0	F5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	10	NA	K17	1
S10_T0	32.5	1.99	1.85	0	F5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	10	NA	K18	1
V1_T7	50.1	1.95	1.85	7	G5	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	NA	M17	1
V1_T7	50.1	1.95	1.85	7	G5	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	NA	M18	1
S5_T7	56.3	1.95	1.92	7	H5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	5	NA	O17	1
S5_T7	56.3	1.95	1.92	7	H5	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	5	NA	O18	1
V1_T0	46.2	2.02	1.89	0	A6	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	NA	B17	1
V1_T0	46.2	2.02	1.89	0	A6	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	NA	B18	1
V2_T0	25.1	2.03	2.42	0	B6	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	NA	D17	1
V2_T0	25.1	2.03	2.42	0	B6	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	NA	D18	1
U3_T7	49.8	2.01	2.26	7	C6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803590	803590	3	NA	F17	1
U3_T7	49.8	2.01	2.26	7	C6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803590	803590	3	NA	F18	1
Q7_T0	23.6	1.98	1.72	0	D6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803584	803584	7	NA	H17	1
Q7_T0	23.6	1.98	1.72	0	D6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803584	803584	7	NA	H18	1
S3_T7	47.9	2.03	2.25	7	E6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	3	NA	J17	1
S3_T7	47.9	2.03	2.25	7	E6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	3	NA	J18	1
T6_T7	27.3	1.77	1.08	7	F6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	6	NA	L17	1
T6_T7	27.3	1.77	1.08	7	F6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	6	NA	L18	1
T8_T7	23.7	2.07	2.36	7	G6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	8	NA	N17	1
T8_T7	23.7	2.07	2.36	7	G6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803376	803376	8	NA	N18	1
R7_T0	29.8	1.99	2.03	0	H6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	7	NA	P17	1
R7_T0	29.8	1.99	2.03	0	H6	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	7	NA	P18	1
U8_T0	23.6	2.02	1.87	0	A7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803590	803590	8	NA	A19	1
U8_T0	23.6	2.02	1.87	0	A7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803590	803590	8	NA	A20	1
S3_T0	31.4	1.97	1.92	0	B7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	3	NA	C19	1
S3_T0	31.4	1.97	1.92	0	B7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	3	NA	C20	1
P5_T0	57.6	2	1.78	0	C7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	5	NA	E19	1
P5_T0	57.6	2	1.78	0	C7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	5	NA	E20	1
P4_T7	45.8	2.03	2.33	7	D7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	4	NA	G19	1
P4_T7	45.8	2.03	2.33	7	D7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	4	NA	G20	1
Q5_T0	38.6	2.02	2.12	0	E7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803584	803584	5	NA	I19	1
Q5_T0	38.6	2.02	2.12	0	E7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803584	803584	5	NA	I20	1
V10_T0	39.9	2.04	2.35	0	F7	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	NA	K19	1
V10_T0	39.9	2.04	2.35	0	F7	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	NA	K20	1
P2_T0	19	2.01	1.9	0	G7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	2	NA	M19	1
P2_T0	19	2.01	1.9	0	G7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	2	NA	M20	1
P8_T0	26.4	1.99	2.07	0	H7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	8	NA	O19	1
P8_T0	26.4	1.99	2.07	0	H7	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	8	NA	O20	1
V3_T0	24.3	1.96	1.7	0	A8	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	NA	B19	1
V3_T0	24.3	1.96	1.7	0	A8	2	cDNA	Citrus	Detached_leaf	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	NA	B20	1
S8_T7	35.3	2.02	2.05	7	B8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	8	NA	D19	1
S8_T7	35.3	2.02	2.05	7	B8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803626	803626	8	NA	D20	1
P3_T7	67.3	2	2.26	7	C8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	3	NA	F19	1
P3_T7	67.3	2	2.26	7	C8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_838921	838921	3	NA	F20	1
R6_T0	26.3	1.88	1.63	0	D8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	6	NA	H19	1
R6_T0	26.3	1.88	1.63	0	D8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	6	NA	H20	1
Q3_T0	44.2	2.04	2.27	0	E8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803584	803584	3	NA	J19	1
Q3_T0	44.2	2.04	2.27	0	E8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803584	803584	3	NA	J20	1
R8_T0	20	2.01	2.42	0	F8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	8	NA	L19	1
R8_T0	20	2.01	2.42	0	F8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	8	NA	L20	1
R10_T7	26.9	1.94	1.62	7	G8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	10	NA	N19	1
R10_T7	26.9	1.94	1.62	7	G8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	10	NA	N20	1
R1_T7	49.2	2	2.03	7	H8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	1	NA	P19	1
R1_T7	49.2	2	2.03	7	H8	2	cDNA	Citrus	Detached_leaf	1_mg_ml_803627	803627	1	NA	P20	1
Y23	31	1.95	2.4	NA	A9	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	2	3	A21	1
Y23	31	1.95	2.4	NA	A9	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	2	3	A22	1
W53	32.9	2.01	2.3	NA	B9	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	3	C21	1
W53	32.9	2.01	2.3	NA	B9	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	3	C22	1
X93	29.9	1.9	2	NA	C9	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	9	3	E21	1
X93	29.9	1.9	2	NA	C9	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	9	3	E22	1
V11	62.5	1.99	2.24	NA	D9	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	1	1	G21	1
V11	62.5	1.99	2.24	NA	D9	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	1	1	G22	1
V54	24.5	1.96	2.36	NA	E9	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	5	4	I21	1
V54	24.5	1.96	2.36	NA	E9	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	5	4	I22	1
V76	27.6	2	2.07	NA	F9	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	7	6	K21	1
V76	27.6	2	2.07	NA	F9	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	7	6	K22	1
Z31	38.6	1.97	2.24	NA	G9	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	3	1	M21	1
Z31	38.6	1.97	2.24	NA	G9	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	3	1	M22	1
W74	22.8	1.84	1.56	NA	H9	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	7	4	O21	1
W74	22.8	1.84	1.56	NA	H9	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	7	4	O22	1
W75	37.3	2.03	2.4	NA	A10	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	7	5	B21	1
W75	37.3	2.03	2.4	NA	A10	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	7	5	B22	1
V61	22.1	2.01	2.62	NA	B10	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	6	1	D21	1
V61	22.1	2.01	2.62	NA	B10	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	6	1	D22	1
V71	47.4	1.96	2.23	NA	C10	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	7	1	F21	1
V71	47.4	1.96	2.23	NA	C10	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	7	1	F22	1
W101	18.6	1.88	1.36	NA	D10	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	1	H21	1
W101	18.6	1.88	1.36	NA	D10	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	1	H22	1
V72	37	1.99	2.25	NA	E10	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	7	2	J21	1
V72	37	1.99	2.25	NA	E10	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	7	2	J22	1
X31	32.8	2.02	2.18	NA	F10	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	3	1	L21	1
X31	32.8	2.02	2.18	NA	F10	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	3	1	L22	1
Y32	27.4	1.97	2.31	NA	G10	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	3	2	N21	1
Y32	27.4	1.97	2.31	NA	G10	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	3	2	N22	1
Y41	10.6	1.87	1.27	NA	H10	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	4	1	P21	1
Y41	10.6	1.87	1.27	NA	H10	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	4	1	P22	1
Y75	35.1	1.99	2.3	NA	A11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	7	5	A23	1
Y75	35.1	1.99	2.3	NA	A11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	7	5	A24	1
V53	23.8	1.97	2.11	NA	B11	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	5	3	C23	1
V53	23.8	1.97	2.11	NA	B11	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	5	3	C24	1
X104	21.9	1.91	1.83	NA	C11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	10	4	E23	1
X104	21.9	1.91	1.83	NA	C11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	10	4	E24	1
X51	55.3	2	2.3	NA	D11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	5	1	G23	1
X51	55.3	2	2.3	NA	D11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	5	1	G24	1
Z41	56.3	2	2.2	NA	E11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	4	1	I23	1
Z41	56.3	2	2.2	NA	E11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	4	1	I24	1
V94	30.6	1.87	1.26	NA	F11	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	9	4	K23	1
V94	30.6	1.87	1.26	NA	F11	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	9	4	K24	1
Z73	41.7	2.01	2.23	NA	G11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	3	M23	1
Z73	41.7	2.01	2.23	NA	G11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	3	M24	1
Z43	26.4	1.99	2.15	NA	H11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	4	3	O23	1
Z43	26.4	1.99	2.15	NA	H11	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	4	3	O24	1
pCLas1	2.8	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	B23	1
pCLas1	2.8	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	B24	1
pCLas2	0.028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	D23	1
pCLas2	0.028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	D24	1
pCLas3	0.0028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	F23	1
pCLas3	0.0028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	F24	1
pCLas4	0.00028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	H23	1
pCLas4	0.00028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	H24	1
pCLas5	0.000028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	J23	1
pCLas5	0.000028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	J24	1
pCLas6	0.0000028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	L23	1
pCLas6	0.0000028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	L24	1
pCLas7	0.00000028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	N23	1
pCLas7	0.00000028	NA	NA	NA	NA	NA	cDNA	NA	Standard_curve	NA	NA	NA	NA	N24	1
NTC1	0	NA	NA	NA	NA	NA	cDNA	NA	No_template_control	NA	NA	NA	NA	P23	1
NTC1	0	NA	NA	NA	NA	NA	cDNA	NA	No_template_control	NA	NA	NA	NA	P24	1
W42	38.4	2.02	2.27	NA	A12	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	4	2	A1	2
W42	38.4	2.02	2.27	NA	A12	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	4	2	A2	2
V51	25.3	2	2.55	NA	B12	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	5	1	C1	2
V51	25.3	2	2.55	NA	B12	2	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	5	1	C2	2
W45	45	2.04	2.29	NA	C12	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	4	5	E1	2
W45	45	2.04	2.29	NA	C12	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	4	5	E2	2
X73	5.9	1.8	0.15	NA	D12	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	7	3	G1	2
X73	5.9	1.8	0.15	NA	D12	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	7	3	G2	2
Y43	60.9	1.99	2.23	NA	E12	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	4	3	I1	2
Y43	60.9	1.99	2.23	NA	E12	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	4	3	I2	2
W25	24.9	1.86	1.49	NA	F12	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	5	K1	2
W25	24.9	1.86	1.49	NA	F12	2	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	5	K2	2
Y74	56.1	1.99	2.33	NA	G12	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	7	4	M1	2
Y74	56.1	1.99	2.33	NA	G12	2	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	7	4	M2	2
NTC2	NA	NA	NA	NA	NA	NA	cDNA	NA	NA	NA	NA	NA	NA	O1	2
